Soil Colour,Ph,Crop type,Soil Moisture,Temperature,Air Humidity
black,6.3,Teff,474.6589426,37.6699513,47.3258399
black,6.4,Teff,345.2043868,31.80040134,63.50511615
red,5.7,Teff,941.753934,33.9289588,45.80875707
red,5.2,Teff,607.2188603,34.73814398,42.19732316
black,6.7,Teff,755.6454592,37.99821636,79.01546262
red,5.2,Teff,531.2421635,34.00382367,75.82872979
brown,5,Teff,792.2918612,28.07936756,70.94132848
brown,5.6,Teff,824.2856586,34.87462102,55.7013565
black,6.8,Teff,426.1958714,36.85469656,44.6271782
dark brown,8.46,Teff,698.9700706,30.98211154,59.56555022
red,4.8,Teff,912.6363684,34.42754338,62.10759885
brown,6.45,Teff,947.6562703,33.79065551,68.56337005
dark brown,6.69,Teff,708.2206106,34.34873268,39.49048875
black,5.3,Teff,507.1067908,26.83036797,67.21069398
red,5.2,Teff,770.5989065,27.42091462,55.06185531
red,5.3,Teff,619.3458455,30.79064504,53.7936349
black,5,Teff,484.2784034,28.31392162,70.65596151
black,5.9,Teff,800.83536,30.95806125,62.85499554
red,4.8,Teff,580.9816359,37.10755041,51.33455479
black,6.6,Teff,566.7506993,38.57939517,75.46819491
red,4.8,Teff,744.510898,31.44240679,42.65019138
red,5.84,Teff,476.4633458,35.1514994,55.18406478
black,6,Teff,939.769171,31.75841135,47.86353084
black,6.6,Teff,493.1856892,37.11727048,75.26039687
black,6.6,Teff,810.9790827,23.7547732,50.37886897
brown,6.1,Teff,512.300441,34.12719468,71.81596332
red,5.31,Teff,910.4391775,19.76014759,76.62848145
black,5.6,Teff,871.127588,33.98477513,75.01987264
red,5.38,Teff,700.3153722,32.62123383,42.77788206
black,5.4,Teff,730.4023299,32.34577574,64.52473271
black,6,Teff,845.602636,35.8439565,68.24255327
brown,5.6,Teff,474.7601593,33.26518448,61.23466017
dark brown,5.9,Teff,393.1404702,25.61646274,69.95957193
black,5.4,Teff,836.3059579,31.69310023,52.03717926
red,5.79,Teff,820.8877055,21.00096408,47.33352042
black,5.8,Teff,887.6158606,20.74926144,63.05823638
black,6.5,Teff,863.5442279,32.75060257,52.49613149
dark gray,6,Teff,736.2440605,24.59600599,46.37503408
reddish brown,5.42,Teff,664.0546115,31.11411765,62.17066447
brown,6.7,Teff,928.4572936,19.33417908,57.92662545
black,6,Teff,941.3164728,31.4752249,79.08404546
brown,8.2,Teff,473.2923007,22.62012766,41.94680528
brown,5.8,Teff,561.8800436,33.25244787,59.84599612
black,6.5,Teff,602.4751194,33.77777622,52.51042876
black,6.6,Teff,961.9857965,33.74615265,51.52255249
black,6.24,Teff,543.3840122,31.97907033,75.66436706
red,6.08,Teff,819.5676372,18.22469877,72.21927897
red,5.7,Teff,956.6357037,32.63334038,62.03332959
black,5.9,Teff,932.5341321,24.22696466,67.29315053
black,6.12,Teff,563.4675776,19.414288,54.18936339
black,5.3,Teff,865.9690509,27.04082754,55.1993483
red,5.2,Teff,619.2016701,37.98636005,40.91316353
black,5.6,Teff,736.891259,20.51635982,69.2767979
dark brown,8.08,Teff,925.5894111,22.00240857,46.00534921
black,6.4,Teff,777.141544,33.97883795,73.00332548
brown,7.2,Teff,529.8010521,38.70466771,48.06155686
red,5.16,Teff,688.0514017,20.18541455,70.47262588
red,5.2,Teff,467.3039772,22.19809182,75.37115882
black,5.9,Teff,545.6246927,35.8250619,58.80744877
red,5.3,Teff,705.4331967,23.11428664,69.26233383
red,5.68,Teff,841.8987775,32.53051233,80.32802248
dark brown,8.28,Teff,472.3041796,25.19005423,65.80166996
black,5.5,Teff,364.1358285,29.37015765,80.81726466
dark gray,6.39,Teff,444.8320778,29.46649973,51.65010112
red,5.62,Teff,818.2150116,37.2633438,68.72738536
black,5,Teff,731.9997371,29.23149115,50.58830135
black,6.9,Teff,369.2401854,37.11595255,65.80181859
black,6.9,Teff,776.9533262,24.62527282,56.56413544
black,4.8,Teff,747.7103105,34.65540592,38.16778967
black,6.8,Teff,910.044976,32.81698047,51.20301816
brown,6,Teff,501.3669681,30.36964188,72.48801992
black,6.2,Teff,946.9028327,36.78325926,46.16001798
red,5.6,Teff,857.5871114,30.54470573,54.83831156
black,5.8,Teff,853.2950155,37.38014726,39.63472407
black,5.2,Teff,338.0009324,22.09520037,42.78502034
black,6.45,Teff,507.892603,29.78902766,56.92039644
black,5.4,Teff,456.5333,27.38082391,55.98938373
red,5.7,Teff,821.9097064,36.90233657,61.45260541
black,7.4,Teff,615.0142405,35.42661592,43.54710476
red,6.3,Teff,744.7063164,28.74218591,43.27797586
red,5.7,Teff,588.6885805,38.94386848,53.44657004
dark gray,5.59,Teff,564.3634522,23.60019476,73.07983378
dark gray,6.88,Teff,866.5137131,23.50016245,62.90740035
brown,5.8,Teff,472.2335657,26.80267382,47.99596521
black,6.2,Teff,599.6219518,32.93869813,67.07898882
black,8.32,Teff,839.7496678,29.82370282,76.20072347
reddish brown,5.49,Teff,411.4963167,36.15899298,70.7924551
dark gray,5.85,Teff,314.511264,20.75900906,67.13439411
dark gray,6.57,Teff,559.434993,31.20255235,68.43396357
dark gray,5.51,Teff,724.8104345,29.20713071,41.44461915
black,6.4,Teff,438.2832335,20.58084138,53.29434911
black,5.8,Teff,733.9732537,28.96504602,48.78488107
black,5.8,Teff,833.2013384,24.89892967,69.49026357
black,6.96,Teff,335.5237847,31.8577906,57.50089752
black,6.3,Teff,369.4029087,29.66598825,75.04351311
black,6.7,Teff,543.8975181,29.42000512,69.92980702
reddish brown,5.42,Teff,537.2270909,37.49879099,49.42187878
red,5.1,Teff,915.9622424,35.43266193,75.14442494
black,6.32,Teff,888.4903284,30.09761167,75.6692661
brown,6.08,Teff,361.9697669,21.43684451,66.29148375
black,5.8,Teff,536.8670351,25.67089687,79.78319767
dark gray,5.21,Teff,407.9844371,36.29611583,61.78241977
black,5.5,Teff,597.0135527,36.07405227,45.10677311
brown,5.4,Teff,737.2769999,36.80257232,41.7507489
brown,6.09,Teff,642.8453773,36.86030769,68.60204922
reddish brown,5.42,Teff,512.5157339,20.35996125,42.26114474
dark gray,7.75,Teff,848.9010793,32.15351303,38.20391109
black,5.6,Teff,775.267312,38.38276902,80.46283665
brown,5.3,Teff,493.1786653,19.1677963,71.74353641
dark gray,6.02,Teff,499.63568,37.51652164,64.16680889
black,5.5,Teff,765.6654447,29.26811971,58.12172562
black,6.1,Teff,501.827755,37.42592135,45.11139401
red,5.07,Teff,924.699381,37.83788956,57.8256362
black,5.9,Teff,406.5086109,29.73345547,60.65267442
red,5.4,Teff,777.9721075,21.95874135,46.14623628
dark gray,6.53,Teff,629.9791927,38.6188193,78.28770698
red,6.3,Teff,665.6345196,33.57152436,43.87073398
dark gray,6.48,Teff,834.2597355,31.18371515,51.27646297
red,5.6,Teff,441.4672391,31.56809373,38.24229476
black,6.2,Teff,933.076988,37.12133281,57.84895526
dark gray,6.66,Teff,804.4018228,31.63596306,43.11027444
black,7.3,Teff,401.4765714,22.10807712,51.59086263
black,6.3,Teff,737.1227171,20.99059327,59.20495229
dark grayish brown,5.7,Teff,546.2467478,18.12032267,51.33653101
dark gray,6.53,Teff,749.4783406,25.79195596,81.00449944
black,6.74,Teff,607.0483177,26.76011425,52.85570026
dark gray,6.49,Teff,825.5177294,23.25974048,39.76254025
reddish brown,4.95,Teff,907.2422247,31.11858827,58.24878216
brown,8.2,Teff,632.2903079,28.01070678,76.21269277
red,5,Teff,654.067725,20.79759328,76.34356227
dark gray,6.33,Teff,925.1900548,26.70487027,80.01033109
brown,5.4,Teff,963.7486913,35.27997759,68.30941625
reddish brown,5.52,Teff,950.0172461,37.50038593,58.25756911
black,7.19,Teff,679.1712861,34.49711434,69.03646834
brown,5.6,Teff,879.9468849,20.0609319,47.62376628
red,5.2,Teff,856.3354958,23.92497402,79.19129075
black,5.8,Teff,418.6525592,22.70369255,54.30135202
brown,8,Teff,420.7362244,21.58489832,42.05797972
black,5.8,Teff,770.5666705,28.59361206,77.96399009
black,6.8,Teff,552.073895,22.58680672,42.53554304
black,6.74,Teff,881.1938721,22.82460981,79.76647103
red,5.36,Teff,708.0523678,38.24950513,66.10326374
dark gray,6.36,Teff,421.954009,32.40264729,66.86881459
black,6.5,Teff,373.7377682,29.88357966,67.3165519
brown,6.7,Teff,918.0135182,33.98800153,63.76614946
black,5.4,Teff,835.4853328,18.75365445,77.97250513
brown,7.1,Teff,896.2830401,26.67426949,68.79397158
black,5.6,Teff,773.0823637,26.06931121,56.00095631
black,6.5,Teff,812.4893616,24.879861,40.88900838
dark gray,7.17,Teff,939.6664405,25.54366976,44.63609602
reddish brown,5.32,Teff,488.8911251,28.81802489,54.68813987
reddish brown,5.8,Teff,668.0869701,26.16554958,51.82940953
dark gray,5.9,Teff,856.2915182,28.65338865,61.45513496
brown,6.3,Teff,861.6341874,29.64983844,40.17290644
red,5.27,Teff,492.2488999,23.83751094,51.13686901
red,5.13,Teff,689.1298818,31.35947958,47.86210891
black,6.3,Teff,644.6295239,32.21407166,38.82673351
dark reddish brown,4.81,Teff,802.216439,21.97518624,55.25513004
brown,6.1,Teff,806.3039303,30.01297501,81.18839878
dark gray,7.08,Teff,375.9260017,25.26293054,40.62241473
dark gray,7.09,Teff,377.4394243,22.95329304,76.89823785
brown,6.7,Teff,947.6346399,37.62863755,64.60616616
brown,6.8,Teff,416.7907973,23.59700932,53.0035167
black,7.9,Teff,501.3832717,24.84659734,49.21423126
dark gray,5.66,Teff,617.698082,37.91007945,64.09118068
dark reddish brown,5.02,Teff,757.5089006,20.37963186,69.72412168
black,6.2,Teff,979.8948711,22.90368524,79.24674629
black,5.6,Teff,457.1566091,21.60186597,71.44457038
black,5.38,Teff,579.1392126,34.22523135,77.68088282
dark reddish brown,5.21,Teff,621.7302347,29.59071307,66.74082272
brown,8.1,Teff,390.2658467,23.1682072,68.48496868
dark gray,5.62,Teff,965.858243,34.54898888,75.41938517
black,6.7,Teff,362.4756394,31.07653069,73.06986906
brown,5.5,Teff,451.6280634,31.55670137,60.26649598
brown,6.5,Teff,758.8807335,34.30404703,59.25782373
red,5.7,Teff,580.9244902,36.32693676,42.07693022
red,5.2,Teff,849.8112858,24.82405708,39.02829039
black,5.98,Teff,480.6453757,24.50508666,66.03037144
dark gray,6.07,Teff,517.8475563,20.99298079,51.17170451
dark brown,5.56,Teff,414.9962947,26.27335136,55.31174365
brown,5.2,Teff,956.8103436,34.16069891,79.72125158
black,6.5,Teff,752.1896227,25.87945214,55.72187781
reddish brown,5.61,Teff,501.0436339,29.48467608,80.22038704
brown,5.3,Teff,806.1231929,29.9671779,48.39814652
reddish brown,5.87,Teff,551.7170889,34.02334216,39.89391466
brown,6,Teff,962.3302175,24.0813142,41.04701079
red,5.13,Teff,579.5859243,24.42687671,68.09564311
red,5.3,Teff,775.3758106,33.47101751,51.15370341
dark gray,5.79,Teff,811.6258428,20.40158854,71.18159468
black,5.8,Teff,838.5521749,33.46062414,60.69793516
brown,6.5,Teff,564.3997817,34.33181139,69.96194432
reddish brown,5.16,Teff,927.4942644,38.03761364,70.33464359
brown,7.1,Teff,688.6344181,33.16312968,49.5327553
brown,6.53,Teff,932.4881201,36.3988443,57.20195734
black,6.2,Teff,953.4932385,38.52812018,46.17205865
red,5.43,Teff,643.1644525,30.77602793,68.64579249
black,5.6,Teff,954.9249841,36.87646644,60.55219924
red,5.4,Teff,732.2790219,27.61295617,70.62393796
black,5.4,Teff,621.9835402,27.04200842,52.89730285
red,5.5,Teff,577.5838297,22.93783977,61.18296521
dark gray,6.91,Teff,933.5390972,24.79784033,74.51248001
red,5.4,Teff,666.6114127,27.27693177,66.94831206
very dark brown,6.85,Teff,922.4524783,36.93768385,43.97449644
black,5.8,Teff,713.2865138,36.05761457,43.04536541
red,4.98,Teff,527.8551472,31.95893035,72.28157664
black,5.3,Teff,432.0816418,21.26579008,46.33316062
black,5.3,Teff,898.6217247,18.45603071,47.47411436
brown,5.7,Teff,672.653778,38.65454727,61.02134273
black,7,Teff,547.9886639,27.24756087,60.24617222
black,6.5,Teff,559.9036849,20.23837503,80.78548389
black,5.2,Teff,867.9181369,28.65896407,38.95105253
black,7.71,Teff,626.8448611,24.46380026,39.64037679
brown,5.4,Teff,529.0784645,24.93140265,43.00183158
dark brown,5.19,Teff,552.172897,23.37405919,71.55607472
black,6.5,Teff,608.0031263,24.70706875,45.23837346
dark gray,6.86,Teff,672.9582723,20.48830763,62.7436228
reddish brown,5.39,Teff,943.1192363,35.10740591,73.72906817
brown,7,Teff,666.1297487,23.40198387,41.46380013
black,6.6,Teff,844.7726008,25.42265713,76.54995218
brown,4.8,Teff,719.9225317,30.13740561,47.60866835
reddish brown,5.08,Teff,595.8513385,23.75210531,42.82454478
black,5.7,Teff,974.643482,33.30036328,62.54808038
brown,6.7,Teff,687.6284211,21.3897874,47.23662389
brown,6.6,Teff,392.3956024,23.83255762,42.54556328
dark brown,5.22,Teff,703.2628572,18.339578,73.74066498
black,5.8,Teff,490.7607764,20.36546734,44.20570354
black,5.7,Teff,486.0019418,19.98710035,73.63133682
reddish brown,5.1,Teff,374.658626,28.85005844,80.64218637
brown,5,Teff,951.3121034,29.87576366,59.57892703
red,5.25,Teff,885.8440712,24.32527685,53.08322095
red,4.7,Teff,437.6249439,31.69379691,44.46753337
black,5.67,Teff,645.0722132,38.24886427,58.39074165
brown,6.05,Teff,626.0660988,28.99179843,43.98427654
brown,5.7,Teff,481.4695059,36.28445358,71.41805907
dark gray,6.06,Teff,432.719531,34.02000897,57.45406546
dark gray,6.51,Teff,857.0625092,36.7390364,80.52208362
black,6.9,Teff,686.3038551,35.29588086,43.58670815
black,6.9,Teff,635.851167,28.0445189,40.18338003
black,5.6,Teff,549.390347,32.73582105,52.94624049
reddish brown,5.11,Teff,542.3087264,28.09360645,51.24958639
brown,5.5,Teff,981.2191784,28.54810678,49.6108792
black,7.1,Teff,861.946012,34.45693888,72.28542951
black,7.2,Teff,653.6789347,18.47598289,56.68116253
brown,5.04,Teff,796.2659579,36.27799471,59.95129931
black,6.22,Teff,804.495422,18.00888645,64.43757585
black,6.04,Teff,611.5147434,19.35168964,59.11857952
black,6.5,Teff,497.5890257,28.80482775,39.50412318
reddish brown,4.59,Teff,618.7141742,38.58356148,45.55455537
black,7.89,Teff,757.993807,31.28780682,57.77383484
black,7.77,Teff,550.6136833,29.8437344,45.35327053
black,6.13,Teff,472.8214961,26.97301768,56.66346499
black,6.5,Teff,651.6493527,19.28398125,77.63342708
black,6.7,Teff,537.7561679,28.58612957,44.44564488
black,5.3,Teff,525.4228635,28.467184,44.16829499
black,6.2,Teff,791.1127097,38.77636619,43.38955116
red,5.2,Teff,811.8682243,27.90733449,47.67560124
black,5.2,Teff,626.4186066,32.80553173,81.23212452
brown,6,Teff,849.9976761,19.08612028,52.23474431
dark brown,5.66,Teff,343.2287139,23.62926487,64.566818
black,5.76,Teff,322.226076,18.36922671,81.04708424
brown,5.49,Teff,695.0165157,21.20303775,57.14000515
brown,4.7,Teff,764.3584414,24.77236122,51.58282048
black,6.06,Teff,936.8830599,37.71249752,81.23243042
reddish brown,4.92,Teff,438.4164003,19.77019446,41.57267868
brown,5.44,Teff,839.4221601,27.93691908,72.77460796
reddish brown,5.2,Teff,431.4383007,37.84771365,77.88353417
black,6.5,Teff,730.8871111,30.29138928,46.19684329
black,8,Teff,770.4620625,33.68784037,38.51726326
black,5.2,Teff,750.9452718,32.19595693,48.83958262
brown,5.3,Teff,894.5197058,37.31349323,74.9779603
brown,5.4,Teff,839.3820978,27.0769443,51.05330323
black,6.96,Teff,531.933686,20.19145248,80.922057
black,8.27,Teff,324.8136981,20.3419073,64.36262084
black,7.22,Teff,495.5471092,32.28123338,70.75179506
brown,6.3,Teff,795.6622865,19.51586565,62.74805031
reddish brown,5.11,Teff,771.428665,33.78044462,59.51279268
dark brown,5.77,Teff,374.9248335,18.22769908,41.91027044
reddish brown,5.34,Teff,854.9752294,22.51576112,79.41251699
red,5.3,Teff,423.476391,37.02146154,67.92813924
black,5.9,Teff,804.8135816,21.19412836,74.34806464
red,5.11,Teff,756.2360723,38.40977098,78.45059182
red,5.1,Teff,729.6052909,21.20688027,68.51957211
reddish brown,5.43,Teff,399.3065327,36.17012572,69.00378288
brown,5.7,Teff,331.2333505,34.09287231,58.67134143
black,6.13,Teff,918.382544,24.15751066,64.90791885
black,5.8,Teff,656.8513436,35.37652622,62.64357409
reddish brown,5.33,Teff,886.5453,23.44370938,43.78824809
brown,6,Teff,896.6252287,38.46278934,45.45007801
reddish brown,4.89,Teff,604.6998382,20.84683897,74.68040203
brown,4.81,Teff,461.1806029,27.88856237,48.41080429
black,6.5,Teff,487.5642767,26.63092425,74.55029182
black,7,Teff,676.8220149,36.96769288,76.2631373
black,6.2,Teff,396.5901501,35.55572488,68.86934165
black,7.5,Teff,459.7178875,18.94140659,75.70689489
red,5,Teff,774.0513784,27.90880203,58.10668769
red,5.5,Teff,770.24717,34.93457136,68.18615436
black,6.96,Teff,504.1666001,28.74297709,76.12654977
red,5.8,Teff,586.8800498,36.62393909,63.99681308
red,5.8,Teff,588.9574537,38.1411364,46.18002407
black,6.4,Teff,736.5111685,33.52410607,51.20693201
brown,6.9,Teff,493.3717474,22.39077106,52.60794954
black,6.5,Teff,632.4679182,35.722874,55.00262656
Black,7.12,Teff,569.0251221,33.92770237,56.97160682
red,5.2,Teff,650.4908359,27.09019561,46.4863865
black,6.53,Teff,805.1086766,28.21492667,67.91418113
brown,6.6,Teff,698.822479,32.88693972,40.83121849
brown,6.62,Teff,764.5558767,23.42816879,80.70989166
red,5.16,Teff,539.3854779,29.24944396,76.70609732
brown,5,Teff,389.0352541,38.98046644,76.84298119
black,7.1,Teff,517.3981579,23.17427832,38.98202857
black,6.5,Teff,892.2077392,24.44058019,51.73294849
black,6.8,Teff,628.1128849,20.76842142,57.32464714
brown,6.84,Teff,545.9926596,20.48416478,72.7901963
red,5.1,Teff,868.9174037,27.9355922,80.88909726
black,7.77,Teff,724.7706103,29.7092609,56.42904927
red,6.25,Teff,323.1229431,27.42826278,54.38826174
red,5.6,Teff,939.9889178,21.39805874,74.51845199
red,5.3,Teff,423.6197661,28.09047781,40.39049373
red,5.3,Teff,861.7761078,34.44260653,38.77759224
black,6.91,Teff,461.8982135,33.92763318,75.11352709
black,4.9,Teff,387.2622094,31.03264769,47.72395964
black,5.6,Teff,735.3858269,21.07906801,38.4345036
brown,6.5,Teff,374.4094947,30.50602251,62.5092683
black,6.9,Teff,459.9244441,23.92857077,72.59141293
red,6.2,Teff,495.5242233,37.44780133,44.37252294
red,5.8,Teff,723.9576246,28.14420865,69.27789068
brown,6.8,Teff,954.8944362,31.9294092,61.97491146
black,6.3,Teff,573.8314592,23.89707677,74.09704738
brown,6.9,Teff,409.7308854,35.15228785,69.12296009
brown,6.5,Teff,697.3316082,27.26235131,80.02756772
reddish brown,5.25,Teff,827.8167449,28.19979323,42.42298713
black,5,Teff,326.0374576,19.91498899,79.33121843
brown,6.55,Teff,493.9382359,36.36715521,65.94844418
gray,5.25,Teff,946.4516979,38.87845151,62.30451961
black,7.3,Teff,678.5205325,32.23140589,61.6523718
red,5.4,Teff,755.1991306,33.64798122,80.1605365
brown,6.7,Teff,954.9828426,18.31976938,80.16932297
black,7.9,Teff,600.2863582,23.12004673,66.86297643
black,5.8,Teff,836.4350289,25.26741571,48.41653243
brown,6.1,Teff,773.6131717,25.73607676,43.94846081
black,7.9,Teff,366.6502066,22.09366215,77.29737327
black,5.9,Teff,930.8333003,18.61726547,38.27769391
brown,5.4,Teff,709.241006,19.79287238,76.66719899
brown,6.38,Teff,903.6990925,31.03844103,47.46296551
black,6,Teff,366.6240342,38.36989748,80.68568838
red,5.4,Teff,906.4617376,21.21331495,65.9991142
red,6.51,Teff,511.5324589,21.90384117,40.88185891
reddish brown,4.67,Teff,429.4908928,32.90098051,80.21124683
brown,7.6,Teff,657.8301987,31.89395126,66.06260122
black,6.2,Teff,959.7928174,27.26822315,52.12466847
brown,5.7,Teff,866.623234,33.35180284,53.56789874
black,7.1,Teff,558.5144131,29.3172859,80.1330324
red,4.9,Teff,439.8180514,28.6876276,39.56164844
brown,5.4,Teff,628.1109083,23.42735156,77.51549738
black,7,Teff,661.4164124,20.65489627,63.92537265
black,5.9,Teff,870.2692259,35.14463793,72.63544197
black,5.55,Teff,333.3527052,22.17609856,58.06241388
reddish brown,5.05,Teff,399.9009981,34.34170066,75.8507639
brown,5,Teff,394.375131,35.16279087,47.945379
dark gray,6.19,Teff,815.8781826,28.99870724,59.87852088
black,6.46,Teff,512.3499812,18.13560358,44.29469738
brown,6.35,Teff,942.0591954,23.1718231,41.60769984
black,7.6,Teff,847.0789492,20.44174048,52.65056199
red,5.1,Teff,430.5693951,21.48492028,79.32548612
red,5,Teff,451.9033361,24.40858802,49.76827959
black,6.57,Teff,703.0251122,29.49623275,39.16821727
red,5.2,Teff,518.7168939,26.75837944,56.09093233
black,7.8,Teff,593.4555882,32.61183937,44.98175879
black,7.6,Teff,374.8840177,26.2279116,38.62951608
dark gray,5.52,Teff,819.1246082,33.49926682,70.99796154
black,6.9,Teff,648.0090953,20.50705004,48.25953452
black,7.83,Teff,857.2026979,18.69920792,66.77751475
brown,5.6,Teff,815.238246,31.39166851,53.50273298
dark reddish brown,6.91,Teff,870.3600148,20.93451093,62.77400767
gray,6.2,Teff,935.6878364,22.0943524,44.31610252
red,5.5,Teff,862.4917566,30.47113409,56.30274293
dark gray,6.9,Teff,737.3389895,35.24854074,72.09933311
red,4.9,Teff,775.9346662,26.38976952,72.06937802
black,5.8,Teff,911.1284894,28.6186316,39.98955298
black,5.47,Teff,545.5446534,37.33282252,52.62555136
black,6.56,Teff,615.0571963,20.58014377,63.40248577
red,5.5,Teff,792.4642892,28.34549893,80.623793
black,5.7,Teff,571.1664809,26.36336003,80.87704992
black,5.8,Teff,492.4364468,22.06806809,62.50203976
black,6.96,Teff,832.6225478,18.14270226,50.81667054
black,5.3,Teff,913.8435135,36.80531346,76.21378331
black,8,Teff,341.413353,29.44606572,79.78622604
black,5.3,Teff,648.0706214,27.76984447,78.14317647
black,7.5,Teff,959.2431048,32.51221198,76.56497638
red,5,Teff,972.057366,32.80504705,59.69400129
brown,7,Teff,707.8321128,36.00656552,60.4600563
black,7,Teff,778.5278405,20.26471034,42.49588018
black,7.53,Teff,641.0056405,34.29608862,76.0003134
brown,6.2,Teff,947.698465,31.63648482,40.19824236
black,7.41,Teff,669.2261554,38.95254536,54.00892393
brown,5.3,Teff,485.5218648,33.06709297,38.62897134
Grayish brown,7.35,Teff,718.180253,24.02433251,57.89069367
black,8,Teff,962.7478536,27.29350022,79.03668803
brown,5.7,Teff,318.6795062,26.04132736,65.95486029
other,8.2,Teff,893.0228742,30.17881859,66.90234813
brown,7,Teff,836.436661,31.53882047,54.30537018
brown,5.72,Teff,890.9243263,34.53176121,70.30358117
brown,5.67,Teff,482.3471043,23.2899455,57.75846643
black,6.3,Teff,745.7531486,20.34094706,54.73993083
brown,6,Teff,347.3845836,38.53547245,78.18930298
black,6.3,Teff,427.2787669,35.17362179,69.39563105
brown,7.3,Teff,812.2939875,21.72011834,68.36340419
black,8.2,Teff,924.3773967,38.74941874,77.36370585
black,6.7,Teff,885.3095013,28.12294442,65.39875492
black,6.3,Teff,692.4877654,31.43887847,75.33687981
brown,7.2,Teff,852.0975826,18.27723458,51.28091256
black,6.3,Teff,412.229136,35.65522829,73.87270239
very dark brown,7.06,Teff,791.119,23.15551873,49.76812942
red,5.3,Teff,943.2583226,19.26528914,76.36128408
black,7.1,Teff,509.0408695,30.95397535,49.85085966
black,8,Teff,556.4775565,30.33156607,67.83171338
black,8.11,Teff,570.7247657,23.75569725,59.0797077
red,5.8,Teff,676.3596509,31.27843753,42.90788725
Yellowish Brown,6.62,Teff,852.2911161,22.87595927,44.16219144
black,6.26,Teff,494.2458963,30.82452925,54.87089509
Grayish brown (GB),6.6,Teff,702.9175601,19.72029406,80.07495629
Grayish brown,7.47,Teff,611.68898,23.80677484,78.49591472
reddish brown,7.37,Teff,486.3515944,20.88368526,43.87879377
brown,7,Teff,938.6938915,21.27366221,40.43975343
black,6.1,Teff,901.4618307,34.28087653,66.97137359
red,5.35,Teff,576.1790374,20.77505597,74.67908546
red,5.6,Teff,819.4827949,18.16576125,77.57573539
black,6.8,Teff,323.9431469,20.89229711,71.78892948
black,7.1,Teff,379.8787306,20.11365724,40.12107865
red,5.8,Teff,720.9247919,35.89733467,43.98947293
black,7.2,Teff,943.8178951,37.48797846,76.37805754
black,7.68,Teff,630.3549471,24.02454948,41.56558898
black,7.4,Teff,734.9599717,32.1073703,62.34340789
brown,6.2,Teff,767.9292566,29.98347052,58.61215717
brown,6.4,Teff,807.8034516,34.75084453,38.41494083
black,7.6,Teff,779.1469646,20.12291671,65.44328414
black,6.8,Teff,349.958555,26.92077778,78.13943016
brown,5.5,Teff,720.150386,37.662008,51.00641696
red,6.8,Teff,319.8331213,24.81746093,71.72648652
black,7.4,Teff,561.5130669,25.28934964,55.98172687
red,5.4,Teff,897.6119838,19.0647559,59.18502626
dark brown,5.67,Teff,443.9106977,27.47323835,67.09814079
brown,5.4,Teff,970.1487527,36.16296063,63.26411405
black,7.9,Teff,505.594593,24.89691131,51.52948919
red,5.04,Teff,719.5294201,22.5288378,57.65249263
black,7.2,Teff,767.1388035,35.29840593,69.69307416
black,8.31,Teff,328.7653357,38.71046935,65.5124067
brown,5.7,Teff,447.158083,33.68680908,53.97390854
brown,7.3,Teff,617.0165158,30.13807336,61.04596397
black,6.4,Teff,925.6858539,21.21469846,43.47293583
black,6.3,Teff,627.0938279,24.93143174,48.12679337
brown,5.4,Teff,577.8601122,36.47025281,64.83185223
black,7.9,Teff,657.3298885,31.92729222,55.12754876
red,5.6,Teff,488.3075158,28.7158071,65.93770514
red,5.4,Teff,730.8383305,25.0587487,78.32053737
red,5.4,Teff,486.5522376,19.68317819,75.98983366
black,8,Teff,668.9531786,33.39403736,52.6565803
brown,7.3,Teff,942.4457835,26.69244574,57.68292281
black,6.6,Teff,372.0859795,38.85702138,79.00919401
black,7.3,Teff,361.9242067,36.31416897,61.15957193
red,6,Teff,911.2861839,31.30407949,64.04196252
black,6.53,Teff,873.6624741,23.82153086,80.40253429
red,5.7,Teff,952.0486962,21.60208201,39.26572031
black,7.6,Teff,591.1763601,25.14879702,50.09716875
brown,5,Teff,813.4714178,23.5992587,78.98119843
brown,5.2,Teff,670.6364274,36.19652503,62.34131248
red,6.9,Teff,855.899335,26.83057979,79.23044087
black,8.1,Teff,928.8374856,36.3801787,48.66714936
black,6.51,Teff,378.8927401,36.00144994,46.25473153
brown,7.4,Teff,669.872519,26.18713782,73.97234228
brown,5.3,Teff,462.2594595,36.773865,78.88268731
red,5.9,Teff,740.6283785,19.95890786,42.78475448
brown,5.2,Teff,725.5696028,28.59547459,67.46050869
brown,5.5,Teff,387.2806112,34.99422769,70.21875206
brown,6.7,Teff,655.9913138,34.75825292,38.50470223
black,7.11,Teff,910.9250493,25.52386305,61.41103437
brown,7.3,Teff,602.0830295,24.21515713,52.2158937
brown,6.9,Teff,877.2663252,31.20842021,50.53214561
red,5.4,Teff,630.7484579,27.75952594,51.33794761
black,7,Teff,354.9000979,29.99603646,64.89989065
black,6.3,Teff,787.2023949,30.36750131,71.64409453
black,6.7,Teff,844.2273386,19.79260314,68.3918075
reddish brown,5.8,Teff,594.5067755,36.68409243,72.46157172
black,6.71,Teff,641.7629368,28.27464248,56.75303114
black,7.86,Teff,646.0326089,32.72545563,59.25904096
black,7.13,Teff,717.0548928,33.93470436,68.3835802
red,6.4,Teff,443.3671631,28.2767208,76.30908786
black,5.45,Teff,528.2198127,27.39339072,64.49117413
brown,5.6,Teff,839.8221368,32.36154182,76.31835181
